relative_path,sha256,size_bytes
configs/project_readiness/stage08_project_completion_and_release_readiness_requirements_v02.csv,cf0fbfb98c45ca9c8f1e359214f75a372a9e1ad75ae5f3d849954b7b2adc88db,18042
configs/project_readiness/stage08_public_product_scope_and_release_train_contract_v01.json,3dfb4b8ac4f747552c80116073cb13f8f4dbf30fcb897f9179b5479001736725,26656
configs/runtime/miniboone_nested_numeric_runtime_v01.csv,96e7e322e1e2603f00eeb7d1db10f4a85e4fd26329b14296a4e8984bf9cd6a11,1350
configs/stress_tests/miniboone_stress_test_plan_v01.csv,214661b40941caa8d68ce12b366b971cfdcc166a5a92b2720dfdb1abdf11087d,12565
configs/verdict_policies/miniboone_verdict_policy_v01.csv,6b52787d01a8f6606af5eea29a8d13d696ede461d23ef597ef9d19eafa295637,10187
data_registry/dataset_candidate_registry.csv,c7cd7f3a98b42d62a06e3307daf65d88d5c5e0cea8b9c9d9a304942791614615,7032
data_registry/dataset_candidate_registry_report31_change_audit.csv,6769d003803243dc7296e37844f15f16554cf8fd8b2cefd04531bbc765242c56,9073
data_registry/dataset_rejection_log.csv,5a638c4a401b18320a3425027959fe3fa39089ceb0e70cb4451f43ebfa92c7fb,136
data_registry/openml_candidate_status_definitions.csv,5da4806cf52b3634e6a101234ebfc533b3b3cfe7b7a3b83c8a577675254301dc,1924
data_registry/openml_claim_diagnostic_plan.csv,86b9974f70c820f287ef86c2ffc618c2f6aaad1c3b9d928a25879c20729f327a,7879
data_registry/openml_click_identifier_policy_plan.csv,c7599c767b3b2eac0d99d734f66e9606e8697f1184c009d57b9ee08171f0dce4,5748
data_registry/openml_data_preview_summary.csv,a7c9f10bc19e39b38ddc7f8e275a797edcd6e07b1e09fabc49d8f19ab57b4f83,841
data_registry/openml_dataset_model_matrix.csv,9df7bed3c12a6c400f482693b1d0392241ced324e6fde757d4894a712aafb9fc,4790
data_registry/openml_feature_preprocessing_plan.csv,1548dedb4de6ba704ef323d81b5584446245cf670d240792d829c082554850b6,9801
data_registry/openml_first_diagnostic_environment.csv,5a84b7dc28f7cbff0b57a7e60cdae9733ed959e1f79b712d50838aae8a17f04d,209
data_registry/openml_first_diagnostic_expected_output_schema.csv,2a9824a7057ee3657691a473efa071c032c21d52a86eda59b1aa6c05d5e011c2,2874
data_registry/openml_first_diagnostic_notebook_plan.csv,5ca34363d01cb55792586f61ab84d871cfd19be261515a85c3f0322cbb635858,6316
data_registry/openml_first_diagnostic_results_review.csv,ea476a2febbdc6b5f9e41c475a6bd8680c0d8719672f779508cdc011cdd48a82,2200
data_registry/openml_first_diagnostic_scores.csv,39eaf4660d7863e5daa5a49bdd6b7c3b8344de3e39d6be43bd628acbf04947c6,5182
data_registry/openml_first_diagnostic_warnings.csv,875fc03dcbf1b79bf849240c0a0a6def8306769bb6f55ec89172d478694a7b00,976
data_registry/openml_metadata_snapshot.csv,2aaea8fcd6ab022c9d59931b096ab6279a89a89794eec5bfe8994ad6ca844e61,1414
data_registry/openml_metric_plan.csv,7758ef55bd70ad805932bd6e9c536f857f8d28130b231d2b2de964f64b059a3f,5954
data_registry/openml_miniboone_metric_interpretation_plan.csv,e490e5d5dbd616de36061f4cab194317b3ee52cbed9588f2685c127472037a1b,1115
data_registry/openml_miniboone_minimal_research_protocol_plan.csv,9d5c7881d38843920d5180aad26e03376470a3c49e35e0e39f7bbfc6dbb5ebd4,4792
data_registry/openml_miniboone_model_family_plan.csv,ba61b18f705a037eeaeb62c253d6fe0abbe1acea159d8d7dad7a56de8174d43e,765
data_registry/openml_miniboone_nested_cv_expected_output_schema.csv,5beba78ff77edd72d4d07aa7f40555c5412db477bb02b3a58509a1aa401c6557,4853
data_registry/openml_miniboone_nested_cv_protocol_lock.csv,5b26906979d9484923742c1d57343be7298eea4dc790f7e0e7a3f1aedad8324d,3357
data_registry/openml_miniboone_nested_cv_v02_expected_output_schema.csv,761b71c9a81438612bed59bc23ac9c382715ab447269fae53daf45f71239f672,26541
data_registry/openml_miniboone_nested_cv_v02_protocol_lock.csv,762f02b8b74e3fc5e9f5c75658021f9a384f974316be8d5e6b748478be7dbe9c,14572
data_registry/openml_miniboone_nested_environment.csv,46946715aa444e0a95c5ac46aa370509e0fc9fe7b5d3f3d900a05975efaeb0ff,365
data_registry/openml_miniboone_nested_outer_scores.csv,916a629bfa2d3d19505db9f2ee52525a55284a30d810aeb0ee3dc9e692b8880c,36728
data_registry/openml_miniboone_nested_quality_checks.csv,1751215f046505aa90ea1ba6debf9082769b680bba50ca93ebd7a1475b0e8225,2149
data_registry/openml_miniboone_nested_selected_params.csv,4734792f0ec93e96cf1808c0046a3956d8f7391886f6752f1af3b37633960666,2718
data_registry/openml_miniboone_nested_summary.csv,3d99c077131f34aaefc3c538301f9dafd6f2cc8251bd354945abd6176989f657,2520
data_registry/openml_miniboone_nested_v02_environment.csv,20426cdee7b7d5b38f5c5e007193e5d2655953f5cdc73f88be761a645cef6039,448
data_registry/openml_miniboone_nested_v02_numeric_runtime.csv,d88db7beecee355ca3720d0faa63b7673f23024f38ab6416e49985eeb19c9b4f,690
data_registry/openml_miniboone_nested_v02_outer_scores.csv,c6671f2a9ca75e174634baaa07f655c731ae230709e0231fa84b470e896921fc,36720
data_registry/openml_miniboone_nested_v02_promotion_source_manifest_v01.csv,aa823a37bb4287d6668489261c7486e3ecd70a0845a7b20f8e59e46e90a4b465,6944
data_registry/openml_miniboone_nested_v02_quality_checks.csv,5c9e13717d2661615f07ac151ed41eac8fc916bab0c3c967876560339d047f13,2643
data_registry/openml_miniboone_nested_v02_selected_params.csv,9e9e5815e94584064b00f2c54aa89bf6d98705487a4017ef8d3a67e48cc4bb2c,2718
data_registry/openml_miniboone_nested_v02_summary.csv,56a9505cf51fdab3d64b1afc149400e87748350df50af03f6dc3d07127282491,2524
data_registry/openml_miniboone_nested_v02_warnings.csv,10cb498cc3c4d569c78986e715f78ac37829fce3fe8fe1107f8e0351c61d51fd,638
data_registry/openml_miniboone_nested_warnings.csv,db471e62481fe6283595f8851fb6d75c89d8e511da5a8851a7b237aa3ee03b4b,445
data_registry/openml_miniboone_research_environment.csv,164fec6cd1688a1c3f0e54a1c0f64fe6fd836ae1ee199bfe0506ead49a880f87,437
data_registry/openml_miniboone_research_expected_output_schema.csv,1b44f040a5c4f0c88873f5c6f5e9c07f46f49a77cbf5c891f80f37ec383e8bb6,2154
data_registry/openml_miniboone_research_quality_checks.csv,83f3d42ebeba7b523182dc07b1caa0b438d0132f7d1b93ef63f104bd6bef89c6,3488
data_registry/openml_miniboone_research_results_review.csv,c863ad2e284032566ce09f62fa5a391da8086af1bd9ae97d9aa1565fcc865681,2362
data_registry/openml_miniboone_research_scores.csv,d416ca24c9c31a8cf5ed47e3424a8457a2e3af3e2053f537dd23c8cc71435201,38201
data_registry/openml_miniboone_research_summary.csv,1b9bdeb829c0fe50f7b9039a488063dbc083f6098e43d7b5649d1e65b8a03be4,2580
data_registry/openml_miniboone_research_warnings.csv,530650c725d7abd7175cc43b3b0c7feaab46e37bdb900869091280de6921d5c8,445
data_registry/openml_miniboone_stage05_cost_quality_audit.csv,0f453e31c34d017a90fc504c6fbaf6101d00e8a9050d02e091a342df9c6d6e9b,19907
data_registry/openml_miniboone_stage05_current_effect_readout.csv,cdce7d11de2fb66bbe7e4c15cb2516e07ece40cb2d39953391bd4f63ffa0d4f8,77685
data_registry/openml_miniboone_stage05_metric_conflict_audit.csv,f82e3611924e47b775995b3458989a25486b22527e1fa1be2389a860fe03acc6,13480
data_registry/openml_miniboone_stage05_non_nested_optimism_probe.csv,cdb9bbd52d9d57738e228dbbd707724f4ebdcad09003b0ea3ce2c1f8e5933317,20834
data_registry/openml_miniboone_stage05_parameter_selection_stability.csv,52167633e25cc93d4444c6c0b4870b5a09e09c8cea407236ec6f4485c2cbc5be,15322
data_registry/openml_miniboone_stage05_seed_stability_outer_scores.csv,2a98546d52e1395b6be264d89d90ddb40c49332398d94f275f3633e676045687,226387
data_registry/openml_miniboone_stage05_seed_stability_selected_params.csv,c9896f843b787c9211269887106713b4a4a8f37b61482773aedd81f55f9fd148,18527
data_registry/openml_miniboone_stage05_seed_stability_summary.csv,a553816194654b58371687a4760394fa535b0923badfe6c9cf64a5f4e00974b5,40879
data_registry/openml_miniboone_stage05_split_10x1_outer_scores.csv,2514b1dc58c40bc162c4858f5fbef3a650efe60f323bd4ac1df4710f13c88970,77334
data_registry/openml_miniboone_stage05_split_10x1_summary.csv,1e940e50192c37ab3312f9534fd4846a5eedefa23b831e00c032c51bc1103c18,28235
data_registry/openml_model_protocol_plan.csv,e630eb92139af3e09edb9d6de31b68a30801c908eb5ec4cfdd55268a77992fe3,5229
data_registry/openml_next_diagnostic_decision_plan.csv,d7bf856787f1b7576318b4ce69db0ee40234fbde4eb6474274b539fefa857bb3,2916
data_registry/openml_next_diagnostic_protocol_plan.csv,8bf0a6abab2093e3b72039a311cd7f49123e4f9682fa5e7d2953931faeda435f,2109
data_registry/openml_report30_source_evidence_index.csv,48b89c92f8657728728abd7d7ef895eab8072797cf0efbaf7570552dedf82956,3077
data_registry/openml_report31_candidate_status_update.csv,3fece8d15488a0f0b967492d27da0232a3e892787154b00e5266f222443bf66a,1685
data_registry/openml_report31_candidate_status_update_plan.csv,4b1cc99ef9d9dfb91444228ba39d93b6f6a9ea161bbb27a47a9b312213dba64e,1531
data_registry/openml_report31_evidence_index.csv,2edf9d23f5e2ee714dcc9fe5c793ecb00abce6814697aab0927ddec1075ec8b2,2340
data_registry/openml_report32_source_evidence_index.csv,b7c2142ef4c149279ea4198c81ad6c0cde0aa1bc85ac75be2cf9b1a12580d4d1,1468
data_registry/openml_report33_expected_outputs.csv,08836adc74d2605ba91bfd4394d552e61b21f93ec6b76ae65eeaf04c62d933ae,565
data_registry/openml_report33_source_evidence_index.csv,f04d12fae465cb643f19a389d9fcb9d864c23dad6a390ad5eaf859c3e7790ea0,978
data_registry/openml_report34_expected_review_plan.csv,93fac3f1cbe4d8ada6af241d80646e2783eb85a76176e251ff5adf67bde98346,1733
data_registry/openml_report34_source_evidence_index.csv,bc8c891beb99b0f6eec467ddba6d613d8fd6952abdfa7d725c32f7fff3788ab3,3351
data_registry/openml_report35_nested_cv_protocol_plan.csv,b402e6a103bd5b5f2f08062e0e7a595d98899e3d8451041bf628de9c9bb3b4a5,3802
data_registry/openml_second_diagnostic_expected_output_schema.csv,5e3f12cd7533931088949c0cde33b5c038f444822399616c43a0942218c7f82f,1843
data_registry/openml_second_diagnostic_results_review.csv,1a684d4fb31ce255b3720ead359e89fdaf8425269da2ef97a85b7890d84e0500,3363
data_registry/openml_second_diagnostic_scores.csv,bf3f2365ef698520c13e3a825172a2a4bcc700d4492621f908ee250fc966c2f2,19324
data_registry/openml_second_diagnostic_summary.csv,305fc95077989eb43620898ca1209cf783ace588ea49efdc360c48f8e62ffa42,4412
data_registry/openml_second_diagnostic_warnings.csv,1ef5c437bdcad7de5b579c2c2ffcb9a0316f3713aea206c959ba1fa631350ce8,1165
data_registry/openml_split_protocol_plan.csv,9baaaa4c93ad2c89a8ab8a14a95f3594dd1914248c5c1633c477962d816e1093,6050
data_registry/st07_18_nested_cv_v02_dual_run_reproducibility_validation_evidence_v01.json,a83620fba7bc84f9e57787f2d93637d9630221be5d9b596b97908dfff435f93c,13091
data_registry/st07_18_nested_cv_v02_implementation_attempt_01_v01.json,c22470f9fc2ab65b5761f658e3a3629e806983b9c87747a0989fd0f712c728b8,2796
data_registry/st07_19_nested_cv_v02_artifact_context_and_provenance_contract_evidence_v01.json,8e617d0d3f8d5f471ced7be9985e617b26f3c8c5db624e10ef1fddaa5134602a,4429
data_registry/st07_20_nested_cv_v02_provenance_corrected_dual_run_revalidation_evidence_v01.json,abb7b31036ea0c44a48590d3cb260be8a9c7d02196fa5f1a78ca32d6fa7e04f9,13027
data_registry/st07_21_nested_cv_v02_promotion_source_and_timing_provenance_contract_evidence_v01.json,baf6ab25138f5acf1f28a6111f4785769f6cd9c65910583b2bf467bf8f7eb9c0,7545
data_registry/st07_22_nested_cv_v02_promotion_transaction_journal_v01.json,eaab34b6ccfd228d59c482f02a1a07d19b012e1def7fea68f162e0f93b349e02,3624
data_registry/st07_22_nested_cv_v02_transactional_promotion_and_canonical_artifact_registration_evidence_v01.json,2710f1dd25580727c3fc1582932b877d8a72a6764d84e22c1c0f59b1f3a18000,9272
data_registry/st07_25_stage05_seed_stability_candidate_outer_scores_v01.csv,30ae06d3883d478c1815aaeb4a6864fc03cf80c523820cb99b2e423c4bd218af,226329
data_registry/st07_25_stage05_seed_stability_candidate_selected_params_v01.csv,79174fcc98c45bed58ec7670e420d85b306fc5b9c6035cb3c322e4200e5d651e,18524
data_registry/st07_25_stage05_seed_stability_candidate_summary_v01.csv,f320b1e6f002123ff0c55a912c8141195e2b377948bf3dfebe5e14fb0fc0d852,40870
data_registry/st07_25_stage05_seed_stability_full_validation_evidence_v01.json,27cf784078c8d6897c874fa4e55b928f40725610cc57aebb9f3fb4b2335ad09a,21924
data_registry/st07_26_stage05_seed_stability_logistic_blas_diagnostic_evidence_v01.json,e07ad5bec329903266eff66436fa9d2e5045de3fa707e14a13da38b89c52bc44,19644
data_registry/st07_26_stage05_seed_stability_logistic_blas_diagnostic_scores_v01.csv,dbd7d7a2889f2f19dcf76f0c18e2e9bc5ab96d61404a1da9248455d75d8de62c,81362
data_registry/st07_29_stage05_split_10x1_candidate_outer_scores_v01.csv,e9a338be756ef7b4d1250ea01bee75120fa9f5f9c5898a6b8598d58edcf81881,75463
data_registry/st07_29_stage05_split_10x1_candidate_summary_v01.csv,0850e56735d0eacc2f8f574aac05fcaef7972d29c28540e74569714446533429,28232
data_registry/st07_29_stage05_split_10x1_full_validation_evidence_v01.json,1118a12d9fb4989166339b37be6c0d7294b48a6ae36dcb740916600f667d336f,24749
data_registry/st07_32_stage05_non_nested_optimism_candidate_v01.csv,c7b16041bffdc436ee699ebc9647b04f662327b6cedb018c67dbeb7aacb5c306,20851
data_registry/st07_32_stage05_non_nested_optimism_full_validation_evidence_v01.json,e43d8581c4ca96311ceb1276c31f3aeb62864d12eebbac5a3fb2aeec939e372c,20392
data_registry/st07_33_stage07_closure_audit_evidence_v01.json,e2b78fbeb5f8adf124f574e45d8789a12b2e0ba7da895065aecb90992ce6f562,9017
data_registry/st07_34_verdict_policy_application_contract_evidence_v01.json,217de82c48f7fad8bd7bf944c6e6d33e1aa13588246abe072c1abdb8d85db66b,18079
data_registry/st07_35_verdict_policy_application_modular_extraction_evidence_v01.json,ecbd03eefd227306fc2f37bc7e9d263b9eece6e95ddae6d0206cdf0e99acaa33,8962
data_registry/st07_36_stage07_post_verdict_policy_closure_reaudit_evidence_v01.json,c0a2e523b2ce8016f3719e9f4ed26dca21910fd2ee6a0cc4c2251e13cfd687e8,10256
data_registry/st07_next_block_selection_after_st07_35_evidence_v01.json,d631af2ff264a880df34ea6b25b20caa3b782c08c2b4a84a3b8157ef209fa860,9301
data_registry/st08_01_project_completion_and_release_readiness_contract_evidence_v01.json,aed5e8427b6b3bdd851018f3ff60a4d8a490efb942653a26b8b79bb7e0f0bfb2,10500
data_registry/st08_03_project_scope_release_class_owner_decision_evidence_v01.json,db70069a36e0755801c3882c053c29421c2483883fadb2da6fe221bd62ade442,18044
data_registry/st08_04_public_product_scope_and_release_train_contract_design_evidence_v01.json,a1372262c622cfc8578ef63c4f49ff8b2ffc0a3ea488d50d403eae00b3e8d7f5,15853
data_registry/st08_05_miniboone_lineage_license_attribution_and_release_asset_disposition_evidence_v01.json,9566d58cf084a3ba65ef63f220f24c07e7d7982284fbd247677eac6e557e106d,19030
data_registry/st08_06_project_license_citation_and_public_repository_legal_artifacts_evidence_v01.json,74a4a6d651999f0480447b62c2c319edeb3dbfd1e5d8fe7566368e64be1d6a5f,11933
data_registry/st08_07_python_packaging_dependency_and_clean_environment_evidence_v01.json,5904cf75bd468e074af693c0df635823dc73399d215147cdc89a2cf2c036b08e,15110
data_registry/st08_08_universal_cli_classification_vertical_slice_evidence_v01.json,be9b52a5fe95b535ff8c2dd7fb914bdd726eb9bd91b971f029fdbc8cbb5d6bfa,8826
data_registry/st08_09_CI_security_and_release_candidate_assurance_evidence_v01.json,6a0808e3201e0028a324cd83d127a2eebd8ea663d406f5d74a6763c92b6483f4,13072
data_registry/st08_10_root_and_bilingual_user_documentation_evidence_v01.json,d89733aa8e9e9d1a48d2e1690efc7d80c1b53f2deb14053af48ff0e491aec8b6,5311
data_registry/st08_11A_registered_regression_dataset_claim_and_scientific_validation_evidence_v01.json,ad6fc8ce0f2ef5a60fc22af1c2a76eec04a800f411de3116c045bb711d5b90fd,11687
data_registry/st08_11A_wine_quality_red_fold_scores_v01.csv,11f548d96420027d249b6e7e1889ce215ecf49ee2e16040aaa4d865bdaf9a535,4753
data_registry/st08_11_tabular_regression_protocol_core_and_CLI_support_evidence_v01.json,b9ca1e130d2be4d3cfa04d11187fef9876bb4a86780e1e66d281228c97676af5,9130
data_registry/st08_12_dashboard_shared_core_and_CLI_golden_equivalence_evidence_v01.json,35b67d7d5d850343f8f6eb3d48f42ec4661de94281b72296f6cb4e3ef40f3d08,5340
data_registry/st08_13A_REQ08_REQ12_current_canonical_hash_evidence_migration_evidence_v01.json,404e3d3f2f3d1a11e9b34e510e3b867dc023167269d73a3a606f07c522eda1a1,8447
data_registry/st08_13A_current_canonical_state_manifest_v01.csv,e05506a87d6ed67ffed3a32d7a07ee9dcb761824b56dc4e3f0317404b0dbbfcb,46853
data_registry/st08_13_release_candidate_completion_security_and_readiness_reaudit_evidence_v01.json,dfa626fc62f977c2e8067f66e0fa6dc7660dd8dd7b21e02b841fc4bc1fa2e81c,25313
data_registry/stage07_closure_and_next_stage_selection_evidence_v01.json,9c3f610c8c26359ed91fa8900ae46bf15ca7ec0348f8a93ff5a976aba084e20d,9627
data_registry/stage08_project_completion_and_release_readiness_audit_evidence_v01.json,56c79c0fd3acc8f6276b74a8cbeaa51e8f847fd9ee2db691c5f4377b71f8c353,27176
data_registry/uci_data_preview_summary.csv,2433eb02626d36832b6e6b3c401e08934bede0f95d37953db875cfa6222dd359,339
data_registry/uci_feature_preview.csv,a0ac96ff358b4677908b0aa471a49a31cdc3fbca222ab7983609db40beb5d0a4,166
data_registry/uci_fetch_errors.csv,9aa4463894cc42c594ff4d67de6846e1edb8915d7c0042c4e47f403489b21312,768
docs/agent/ST07_06_agent_baseline_reconciliation_evidence.md,3a9232a4e917b5e539dabdb60ff3da319e4cb4f6cc089955ae0c7e10e77775ca,20144
docs/agent/agent_verification_environment_v01.csv,8685e31d632984d2f0e7c113cae0581086a8ecb6fefa9d5e05671416b8c3eaab,1287
docs/agent/agent_working_protocol_change_scope_v01.csv,073dfb2b92a4cfb0beecae33d7184129f0833e710b58057304eb488f8f0deaf6,782
docs/agent/agent_working_protocol_evidence_v01.md,c6f31ee5a3df36a3c14186f57050a69a479622f9906d211b0725f9339c338c7c,14049
docs/agent/baseline_manifest_v13.csv,01a065bb9d2c0a0c98e4f23af0b4945f321f70713b78424439f479e71f94ce2b,32544
docs/agent/ml_cra_agent_working_contract_v01.md,64711a5a1df237323017e44f88869947bcb566509b1196d8e02bce91dd4c4c6e,42250
docs/agent/pilot_change_scope_v01.csv,2164a2797b3a17a2ba570d73cdb78b813d27193664ec177aeaaefb7c6c4883d7,12850
docs/agent/st07_07_current_effect_readout_change_scope_v01.csv,132e1ca7cdf5165f89531fd832810d63173446dab7267a78203624dc6224034b,754
docs/agent/st07_08_hgb_model_space_change_scope_v01.csv,6a71b6fdcc7147d2687b6fd3d08213a127bd5a02366f2e58c05a5e07209c3003,775
docs/agent/st07_09_nested_cv_contract_change_scope_v01.csv,2409cd8ac426a194ea534e229a23fe34665032f6befbddbceb136fa74d19327d,578
docs/agent/st07_10_binary_metric_contract_change_scope_v01.csv,fb1fe9e533e4c9b19b3143e6bd52daa0c05f78276a8eb54d4f665107007753a7,854
docs/agent/st07_11_nested_cv_split_and_evaluation_change_scope_v01.csv,ca3177389fb7489939fc6f2897009467a2ad7ce1be4c7800d508aa7d5e8819db,920
docs/agent/st07_12_nested_cv_fit_and_tuning_change_scope_v01.csv,e4478986baaf9286d405efe8f474e4ac289a9dd814737c8abde5eba0718a5521,917
docs/agent/st07_14_numeric_backend_and_thread_reproducibility_change_scope_v01.csv,ae27a53cce9ea27dadfd3254f69f82c1ad788cb5f73cfc3ea4b1d9f9c99fd331,969
docs/agent/st07_15_nested_cv_v02_protocol_and_validation_change_scope_v01.csv,69116733a6d76c33fbad85217324391cca40b9205d4e29bbcac18fb8c3829373,902
docs/agent/st07_16_nested_cv_v02_execution_harness_change_scope_v01.csv,4227f67cb5ec7d747f26e5310d9756716aa3285b6a79dd3eda0c147d609fd17e,1095
docs/agent/st07_17_nested_cv_v02_offline_miniboone_runner_change_scope_v01.csv,d1980bacb0c743d50da04061fe22bc00d4fed10f937dddd0b9bdc2194ff04e52,986
docs/agent/st07_18_nested_cv_v02_dual_run_reproducibility_validation_change_scope_v01.csv,9e6f6f24b6256da07e9506f8ce6d73788f726bcc8b5350c006b14809aea0f95c,1411
docs/agent/st07_19_artifact_context_and_provenance_change_scope_v01.csv,ff355ae554a1a9d8f730877b4cd4d54ae938a208866f3d3e18979bda2b132e22,1392
docs/agent/st07_20_nested_cv_v02_provenance_corrected_dual_run_revalidation_change_scope_v01.csv,e26d590505ac148aac7f4e3e0fe61205f75972965292a084b01f9decea4c86d9,1083
docs/agent/st07_21_nested_cv_v02_promotion_source_and_timing_provenance_change_scope_v01.csv,d885f8655eddfc83adc163eae2c4c2882ce6d71f003ccd6ec4adae560b5a36f7,1264
docs/agent/st07_22_nested_cv_v02_transactional_promotion_and_canonical_artifact_registration_change_scope_v01.csv,21b7387514081d1b22daa984fd2a16c43c4c40ad831ac86f5847098143c510d9,1943
docs/agent/st07_23_stage05_seed_stability_modularization_contract_change_scope_v01.csv,6240a1fb134246bde98a01b98f441b650dee51ea8cf7cccb2f567f052a86555c,616
docs/agent/st07_24_stage05_seed_stability_modular_extraction_change_scope_v01.csv,7c191d2222654da04002c191214fc6eb0459d565bc88009eae989238a6ca4df3,1036
docs/agent/st07_25_stage05_seed_stability_full_validation_change_scope_v01.csv,b904c96959acbeb2437082387b0cf214edfe3ed664311faa1d8830902e842d1e,1378
docs/agent/st07_26_stage05_seed_stability_logistic_blas_diagnostic_change_scope_v01.csv,2fa31966c54f1723800084978739bd3627cacccbf60e92dd9883d172049f8495,978
docs/agent/st07_27_stage05_split_10x1_modularization_contract_change_scope_v01.csv,e1bf89394d517d545a863d3f206e21b693f3b4696671d68e0180d847d29a8bd6,657
docs/agent/st07_28_stage05_split_10x1_modular_extraction_change_scope_v01.csv,1a7f8f74493d8c1836f72ec286fa6459b274c81f22aa21d1db58fc51ca38aa88,938
docs/agent/st07_29_stage05_split_10x1_full_validation_change_scope_v01.csv,41bb2c9972d0271644d378fbf2ec237300bd52092d024e92da20c36e858a843e,1268
docs/agent/st07_30_stage05_non_nested_optimism_probe_modularization_contract_change_scope_v01.csv,90ae84daeda75c34537e321ad7708249906ab596f15b7dd9f566de2074e58908,683
