readout_id,claim_id,source_protocol_id,candidate_id,dataset_name,comparison_role,candidate_model_id,comparison_model_id,metric_name,metric_direction,row_type,outer_split_number,outer_repeat_number,outer_fold_number,candidate_metric_value,comparison_metric_value,raw_delta_candidate_minus_comparison,advantage_for_candidate,candidate_better,n_blocks,advantage_mean,advantage_std_population,advantage_min,advantage_max,candidate_positive_blocks,candidate_negative_blocks,candidate_zero_blocks,row_status,interpretation_allowed_ru,source_file
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,log_loss,lower_is_better,paired_outer_block,10,2,5,0.1386268666012782,0.285511077663836,-0.14688421106255778,0.14688421106255778,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,brier_score,lower_is_better,paired_outer_block,10,2,5,0.040743879563388256,0.0853987183659406,-0.04465483880255234,0.04465483880255234,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,average_precision,higher_is_better,paired_outer_block,2,1,2,0.9597174820751314,0.8685211206996868,0.09119636137544462,0.09119636137544462,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,roc_auc,higher_is_better,paired_outer_block,2,1,2,0.9850871198617326,0.9404138541150426,0.04467326574668995,0.04467326574668995,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,f1,higher_is_better,paired_outer_block,2,1,2,0.9022352061960731,0.7730533165717666,0.12918188962430655,0.12918188962430655,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,balanced_accuracy,higher_is_better,paired_outer_block,2,1,2,0.9339801134512744,0.831401183266486,0.10257893018478836,0.10257893018478836,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,log_loss,lower_is_better,paired_outer_block,2,1,2,0.13920291125388748,0.2844798572199091,-0.14527694596602161,0.14527694596602161,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,brier_score,lower_is_better,paired_outer_block,2,1,2,0.04096069144866867,0.08509890260428134,-0.044138211155612665,0.044138211155612665,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,average_precision,higher_is_better,paired_outer_block,3,1,3,0.9624413381406594,0.8721832351578441,0.09025810298281522,0.09025810298281522,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,roc_auc,higher_is_better,paired_outer_block,3,1,3,0.9859230964628648,0.940193433764089,0.045729662698775764,0.045729662698775764,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,f1,higher_is_better,paired_outer_block,3,1,3,0.9044507962433647,0.782049386366997,0.12240140987636772,0.12240140987636772,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,balanced_accuracy,higher_is_better,paired_outer_block,3,1,3,0.9351241609927609,0.8372242027921399,0.09789995820062092,0.09789995820062092,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,log_loss,lower_is_better,paired_outer_block,3,1,3,0.1362336065700937,0.2819206600907325,-0.14568705352063882,0.14568705352063882,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,brier_score,lower_is_better,paired_outer_block,3,1,3,0.04023392273752418,0.08469135714634504,-0.04445743440882086,0.04445743440882086,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,average_precision,higher_is_better,paired_outer_block,4,1,4,0.956542612463578,0.8644995041355736,0.09204310832800433,0.09204310832800433,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,roc_auc,higher_is_better,paired_outer_block,4,1,4,0.9847674351359285,0.9385118396192229,0.04625559551670555,0.04625559551670555,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,f1,higher_is_better,paired_outer_block,4,1,4,0.9026946107784432,0.7775891341256367,0.12510547665280647,0.12510547665280647,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,balanced_accuracy,higher_is_better,paired_outer_block,4,1,4,0.9339281716834462,0.8345684195808496,0.09935975210259662,0.09935975210259662,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,log_loss,lower_is_better,paired_outer_block,4,1,4,0.140061122345669,0.28748366251445584,-0.14742254016878684,0.14742254016878684,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,brier_score,lower_is_better,paired_outer_block,4,1,4,0.04105673809025265,0.0856346430662752,-0.044577904976022556,0.044577904976022556,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,average_precision,higher_is_better,paired_outer_block,5,1,5,0.9613344844208966,0.8705854825266734,0.09074900189422319,0.09074900189422319,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,roc_auc,higher_is_better,paired_outer_block,5,1,5,0.9855476088515451,0.9413248647171036,0.044222744134441494,0.044222744134441494,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,f1,higher_is_better,paired_outer_block,5,1,5,0.9033750680457268,0.7788383277839438,0.12453674026178296,0.12453674026178296,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,balanced_accuracy,higher_is_better,paired_outer_block,5,1,5,0.9344398053955485,0.8350652580996349,0.09937454729591355,0.09937454729591355,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,log_loss,lower_is_better,paired_outer_block,5,1,5,0.13701541144631177,0.2813661095851,-0.14435069813878823,0.14435069813878823,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,brier_score,lower_is_better,paired_outer_block,5,1,5,0.0403792838154631,0.0843246752412563,-0.04394539142579319,0.04394539142579319,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,average_precision,higher_is_better,paired_outer_block,6,2,1,0.9562867440776319,0.8659562904749585,0.09033045360267344,0.09033045360267344,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,roc_auc,higher_is_better,paired_outer_block,6,2,1,0.9844830566107072,0.9395634307407712,0.04491962586993603,0.04491962586993603,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,f1,higher_is_better,paired_outer_block,6,2,1,0.9002571389903912,0.7767105068715827,0.12354663211880845,0.12354663211880845,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,balanced_accuracy,higher_is_better,paired_outer_block,6,2,1,0.9335462197915302,0.8338684337091862,0.09967778608234401,0.09967778608234401,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,log_loss,lower_is_better,paired_outer_block,6,2,1,0.1423424500422028,0.2861423117671665,-0.14379986172496367,0.14379986172496367,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,brier_score,lower_is_better,paired_outer_block,6,2,1,0.04212588104993698,0.08548220378930768,-0.0433563227393707,0.0433563227393707,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,average_precision,higher_is_better,paired_outer_block,7,2,2,0.9622275549317987,0.8699969875463552,0.09223056738544344,0.09223056738544344,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,roc_auc,higher_is_better,paired_outer_block,7,2,2,0.986156528792159,0.9391845607295198,0.04697196806263915,0.04697196806263915,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,f1,higher_is_better,paired_outer_block,7,2,2,0.9059128772361055,0.7728048689972538,0.13310800823885172,0.13310800823885172,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,balanced_accuracy,higher_is_better,paired_outer_block,7,2,2,0.9353593538738362,0.8307376894972288,0.10462166437660736,0.10462166437660736,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,log_loss,lower_is_better,paired_outer_block,7,2,2,0.13448348968818796,0.28443423394591166,-0.1499507442577237,0.1499507442577237,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,brier_score,lower_is_better,paired_outer_block,7,2,2,0.03941867526881666,0.08574501218504729,-0.046326336916230636,0.046326336916230636,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,average_precision,higher_is_better,paired_outer_block,8,2,3,0.9582885569073729,0.8666065451558531,0.0916820117515198,0.0916820117515198,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,roc_auc,higher_is_better,paired_outer_block,8,2,3,0.9843252914060915,0.9401417006271371,0.044183590778954396,0.044183590778954396,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,f1,higher_is_better,paired_outer_block,8,2,3,0.9009988448732758,0.7785116688683399,0.12248717600493586,0.12248717600493586,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,balanced_accuracy,higher_is_better,paired_outer_block,8,2,3,0.933081426800942,0.8359804516529056,0.0971009751480364,0.0971009751480364,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,log_loss,lower_is_better,paired_outer_block,8,2,3,0.14228213347278792,0.2843081460825992,-0.14202601260981126,0.14202601260981126,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,brier_score,lower_is_better,paired_outer_block,8,2,3,0.041852541629018414,0.08540419333219232,-0.043551651703173905,0.043551651703173905,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,average_precision,higher_is_better,paired_outer_block,9,2,4,0.9592208295698623,0.8670399213481755,0.09218090822168679,0.09218090822168679,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,roc_auc,higher_is_better,paired_outer_block,9,2,4,0.9849066687944577,0.9378505675857892,0.04705610120866843,0.04705610120866843,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
ST05_01_current_nested_readout,miniboone_hgb_vs_logreg_average_precision_v01,miniboone_nested_cv_v01,openml_miniboone_41150,MiniBooNE,primary_baseline,hist_gradient_boosting,logistic_regression,f1,higher_is_better,paired_outer_block,9,2,4,0.89936167323102,0.7762711864406779,0.12309048679034207,0.12309048679034207,True,,,,,,,,,stage05_current_readout,Только первичный срез текущего вложенного результата; не является итоговым вердиктом этапа 5.,data_registry/openml_miniboone_nested_outer_scores.csv
